workflow,image_num,quality,model,file_size_kb,response_time_s,word_count,char_count,phrase_accuracy,extracted_text,error
JIRA,1,PNG,claude-3.5-sonnet,156.28,5.49,58,324,60.0,"Jira
Search
Premium trial
Create

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board
Filter
Group

TO DO
IN PROGRESS 
DONE

Create

Quickstart
Give feedback on the n...",
JIRA,1,PNG,gpt-4o-mini,156.28,3.95,52,278,60.0,"```
Jira

Spaces
  For you
  Recent
  Starred
  Apps
  Plans
  Spaces
    Recent
      Machine Learning Project
      AI Project Workflow
      More spaces
      Browse templates
  Teams
  More

Machine Learning Project
  Summary
  Timeline
  Board
  Calendar
  List
  Forms
  Development
  Code
  Archived work items
  Pages
  More

  Search board    Filter

  TO DO
    + Create
  IN PROGRESS
  DONE   ✔️

  Group
```
",
JIRA,1,25,gemini-2.5-flash,96.55,1.99,63,329,60.0,"Jira
Search
+ Create
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
1
+
Search board
Filter
Group
TO DO
IN PROGRESS
DONE
+ Create
Quickstart
X",
JIRA,1,25,claude-3.5-sonnet,96.55,6.35,59,325,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces

Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project

Summary   Timeline   Board   Calendar   List   Forms   Development   Code   Archived work items   Pages   More   1

Search board   Filter   Group

TO DO     IN PROGRESS     DONE
Create

Quickstart
Give feedback on the n...",
JIRA,1,25,gpt-4o-mini,96.55,2.88,58,300,60.0,"```
Jira

For you
Recent
Starred
Apps
Plans
Spaces
+ 
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the new ... 

Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Group
Filter

TO DO
+
Create

IN PROGRESS

DONE
✓

Quickstart
```",
JIRA,1,5,gemini-2.5-flash,69.9,2.29,61,327,60.0,"Jira
Search
+ Create
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Search board
Filter
TO DO
+ Create
IN PROGRESS
DONE
Code
Archived work items
Pages
More
Group
+
Quickstart",
JIRA,1,5,claude-3.5-sonnet,69.9,6.4,59,325,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces

Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates

Teams
More

Machine Learning Project
Spaces
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1

Search board Filter
Group

TO DO
IN PROGRESS
DONE

Create

Quickstart
Give feedback on the n...",
JIRA,1,5,gpt-4o-mini,69.9,3.04,48,275,60.0,"```
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Jira
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Search board
Filter
IN PROGRESS
DONE
Create
Group
Quickstart
```",
JIRA,1,1,gemini-2.5-flash,65.97,2.07,60,326,60.0,"Jira
Search
+ Create
Premium trial
For you
Spaces
Recent
Machine Learning Project
Starred
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work Items
Pages
More
Apps
Search board
Filter
Group
Plans
Spaces
TO DO
IN PROGRESS
DONE
Recent
+ Create
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Quickstart",
JIRA,1,1,claude-3.5-sonnet,65.97,6.25,58,324,60.0,"Jira
Search
Create
Premium trial

Spaces
Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board Filter
Group

TO DO
IN PROGRESS 
DONE

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More

Create

Quickstart
Give feedback on the n...",
JIRA,1,1,gpt-4o-mini,65.97,2.67,32,174,60.0,"```
Jira

Spaces:
Machine Learning Project
Summary   Timeline   Board   Calendar   List   Forms   Development   Code   Archived work items   Pages   More

Search board          Filter

TO DO
+ Create

IN PROGRESS
DONE

Group
Quickstart
```",
JIRA,2,PNG,gemini-2.5-flash,165.81,2.04,66,340,60.0,"Jira
Search
+ Create
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More 1 +
Search board
Filter
Group
TO DO
IN PROGRESS
DONE
What needs to be done?
Quickstart X",
JIRA,2,PNG,claude-3.5-sonnet,165.81,6.32,66,361,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project ...

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board
Filter
Group

TO DO
IN PROGRESS 
DONE

What needs to be done?

Quickstart
Give feedback on the n...",
JIRA,2,PNG,gpt-4o-mini,165.81,2.98,57,301,40.0,"```
Jira

Spaces
    For you
    Recent
    Starred
    Apps
    Plans
    Spaces
        Recent
            Machine Learning Project
            AI Project Workflow
            More spaces
            Browse templates
    Teams
    More

    Give feedback on the new experience

Machine Learning Project
    Summary  Timeline  Board  Calendar  List  Forms  Development  Code  Archived work items  Pages  More
    Filter

    TO DO
        What needs to be done?
    
    IN PROGRESS
    
    DONE
```
",
JIRA,2,25,gemini-2.5-flash,99.34,2.05,62,336,60.0,"Jira
Search
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Create
Premium trial
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Search board
Filter
Group
TO DO
IN PROGRESS
DONE
What needs to be done?
Quickstart",
JIRA,2,25,claude-3.5-sonnet,99.34,6.6,68,346,40.0,"Search
Premium trial

Spaces
Machine Learning Project

Summary    Timeline    Board    Calendar    List    Forms    Development    Code    Archived work items    Pages    More

Search board    Filter    Group

TO DO    IN PROGRESS    DONE ✓

""What needs to be done?""

Left Sidebar:
For you
Recent
Starred
Apps
Plans
Spaces
Recent
- Machine Learning Project
- AI Project Workflow
- More spaces
- Browse templates
Teams
More

Give feedback on the n...

Quickstart    x",
JIRA,2,25,gpt-4o-mini,99.34,3.62,62,306,40.0,"```
Jira

Spaces
   For you
   Recent
   Starred
   Apps
   Plans
   Spaces
      Recent
         Machine Learning Project
         AI Project Workflow
         More spaces
         Browse templates
   Teams
   More

Give feedback on the new experience

Machine Learning Project
   Summary
   Timeline
   Board
   Calendar
   List
   Forms
   Development
   Code
   Archived work items
   Pages
   More

Group

TO DO
What needs to be done? 
[ ]   [  ]    
IN PROGRESS
DONE  ✔️
```",
JIRA,2,5,gemini-2.5-flash,70.88,1.95,66,340,60.0,"Jira
Search
+ Create
Premium trial
For you
Spaces
Recent
Starred
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
+
Apps
Search board
Filter
Group
Plans
Spaces
+
TO DO
IN PROGRESS
DONE
Recent
+
Machine Learning Proj...
What needs to be done?
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Quickstart",
JIRA,2,5,claude-3.5-sonnet,70.88,5.52,63,337,60.0,"Jira
Search
Premium trial
Create

For you
Recent
Starred
Apps
Plans
Spaces
Recent
    Machine Learning Project
    AI Project Workflow
    More spaces
    Browse templates
Teams
More

Spaces
Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1

Search board
Filter
Group

TO DO
IN PROGRESS
DONE
What needs to be done?

Quickstart
Give feedback on the n...",
JIRA,2,5,gpt-4o-mini,70.88,3.13,64,310,40.0,"```
Spaces
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...

Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Filter

TO DO
What needs to be done?
[ ] 
[ ] 
+ 

IN PROGRESS
DONE
✔
Group 
+
Quickstart
```",
JIRA,2,1,gemini-2.5-flash,66.52,2.38,63,337,60.0,"Jira
Search
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
+ Create
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Premium trial
Development
Code
Archived work items
Pages
More
Search board
Filter
TO DO
IN PROGRESS
DONE
What needs to be done?
Group
Quickstart",
JIRA,2,1,claude-3.5-sonnet,66.52,7.19,63,337,60.0,"Jira
Search
Create
Premium trial

Spaces
Machine Learning Project

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board Filter
Group

TO DO IN PROGRESS DONE
What needs to be done?

For you
Recent
Starred
Apps
Plans
Spaces +
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Quickstart
Give feedback on the n...",
JIRA,2,1,gpt-4o-mini,66.52,2.75,50,273,60.0,"```
Jira

For you
Recent
Starred:
Apps
Plans
Spaces
  Recent
  Machine Learning Project
  AI Project Workflow
  More spaces
  Browse templates.
Teams
  More

Machine Learning Project
  Summary
  Timeline
  Board
  Calendar
  List
  Forms
  Development
  Code
  Archived work items
  Pages
  More
Filter
Group
+
Create
Premium trial

What needs to be done?
```
",
JIRA,3,PNG,gemini-2.5-flash,172.57,1.97,72,374,60.0,"Jira
Search
Create
Premium trial
For you
Recent
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
1
+
Starred
Apps
Plans
Spaces
+
Search board
Filter
Group
TO DO
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Create a script to reduce the
image fidelity by 3 percentages,
IN PROGRESS
DONE
Browse templates
Teams
More
Give feedback on the n...
Quickstart
x",
JIRA,3,PNG,claude-3.5-sonnet,172.57,5.46,64,347,60.0,"Search
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces

Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board
Filter
Group

TO DO
IN PROGRESS
DONE

Create a script to reduce the image fidelity by 3 percentages

Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Quickstart
Give feedback on the n...",
JIRA,3,PNG,gpt-4o-mini,172.57,2.34,65,329,60.0,"```
For you
Recent
Starred
Apps
Plans
Spaces
+ 
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project
Summary   Timeline   Board   Calendar   List   Forms   Development   Code   Archived work items   Pages   More 1
Search board
Filter

TO DO
Create a script to reduce the image fidelity by 3 percentages,
[✓] [•] 
IN PROGRESS
DONE  [✓]

Group
+ 
```
",
JIRA,3,25,gemini-2.5-flash,101.57,2.02,71,373,60.0,"Jira
Search
+ Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project 
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
1
+
Search board
Filter
Group
TO DO
Create a script to reduce the
image fidelity by 3 percentages,

IN PROGRESS
DONE
Quickstart",
JIRA,3,25,claude-3.5-sonnet,101.57,6.28,65,348,60.0,"Search
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces

Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1

Search board
Filter
Group

TO DO
IN PROGRESS 
DONE

Create a script to reduce the image fidelity by 3 percentages

Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Quickstart
Give feedback on the n...",
JIRA,3,25,gpt-4o-mini,101.57,2.47,50,241,60.0,"```
Jira

Spaces
Machine Learning Project
  Summary  Timeline  Board  Calendar  List  Forms  Development  Code  Archived work items  Pages  More  +  

Filter
TO DO
Create a script to reduce the image fidelity by 3 percentages, 
[]   [🗓️]  

IN PROGRESS

DONE  ✔️  

Group  +  
Quickstart  x  
Give feedback on the new...
```",
JIRA,3,5,gemini-2.5-flash,71.69,1.95,78,380,60.0,"Jira
Q Search
+ Create
Premium trial

For you
Spaces
Machine Learning Project
Recent
>
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
+
Starred
>
Apps
Q Search board
Filter
Group
Plans
Spaces
+
TO DO
IN PROGRESS
DONE
Recent
+
Machine Learning Proj...
AI Project Workflow
Create a script to reduce the
image fidelity by 3 percentages,

More spaces
>
Browse templates

Teams
More

Give feedback on the n...
Quickstart X",
JIRA,3,5,claude-3.5-sonnet,71.69,7.01,69,371,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces

Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates

Teams
More

Spaces
Machine Learning Project

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1

Search board Filter
Group

TO DO
IN PROGRESS
DONE

Create a script to reduce the image fidelity by 3 percentages.

Quickstart
Give feedback on the n...",
JIRA,3,5,gpt-4o-mini,71.69,2.59,46,230,40.0,"```
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More
Search board
Filter
TO DO
Create a script to reduce the image fidelity by 3 percentages, 
IN PROGRESS
DONE
Group 
+ 
Create
Premium trial
```
",
JIRA,3,1,gemini-2.5-flash,67.15,1.85,71,371,60.0,"Jira
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj…
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Q Search
+ Create
Premium trial
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work Items
Pages
More
Q Search board
Filter
Group
TO DO
Create a script to reduce the
image fidelity by 3 percentages,
IN PROGRESS
DONE
Quickstart",
JIRA,3,1,claude-3.5-sonnet,67.15,5.31,67,353,60.0,"Jira
Search
Premium trial
Create

For you
Recent
Spaces

Machine Learning Project ...

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Search board Filter
Group

TO DO IN PROGRESS DONE

Create a script to reduce the image fidelity by 3 percentages.

Recent
Machine Learning Proj...
AI Project Workflow
- More spaces
- Browse templates

Teams
More

Quickstart
Give feedback on the n...",
JIRA,3,1,gpt-4o-mini,67.15,2.96,60,333,60.0,"```
Search
For you
Recent
Starred:
Apps
Plans
Spaces
Recent
Machine Learning Project
A1 Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the...

Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Filter
Create a script to reduce the image fidelity by 3 percentages,
IN PROGRESS
DONE
Group
Quickstart
```",
JIRA,4,PNG,gemini-2.5-flash,185.18,1.85,80,407,60.0,"Jira
Search
Create
Premium trial
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More 1
Search board
Filter
Group
TO DO 1
Create a script to reduce the
image fidelity by 3
percentages, 20%, 50%, 80%
MLP-2
What needs to be done?
IN PROGRESS
DONE
Quickstart X",
JIRA,4,PNG,claude-3.5-sonnet,185.18,8.03,80,407,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project

Summary   Timeline   Board   Calendar   List   Forms   Development   Code   Archived work items   Pages   More   +

Search board   Filter   Group

TO DO 1   IN PROGRESS   DONE ✓

Create a script to reduce the 
image fidelity by 3
percentages, 20%, 50%, 80%

MLP-2

What needs to be done?

Give feedback on the n...
Quickstart",
JIRA,4,PNG,gpt-4o-mini,185.18,3.3,67,340,60.0,"```
Jira

Spaces
   For you
   Recent
   Starred
   Apps
   Plans
   Spaces
      Recent
         Machine Learning Project
         AI Project Workflow
         More spaces
         Browse templates
   Teams
   More

Machine Learning Project
   Summary   Timeline   Board   Calendar   List   Forms   Development   Code   Archived work items   Pages   More
   Filter

TO DO           IN PROGRESS           DONE
1

Create a script to reduce the image fidelity by 3 
percentages, 20%, 50%, 80%
MLP-2

What needs to be done? 
```",
JIRA,4,25,gemini-2.5-flash,104.3,1.88,80,407,60.0,"Jira
Search
+ Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates

Teams
More

Give feedback on the n...

Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More 1
Search board
Filter
Group

TO DO 1
Create a script to reduce the
image fidelity by 3
percentages, 20%, 50%, 80%
MLP-2

What needs to be done?

IN PROGRESS
DONE

Quickstart",
JIRA,4,25,claude-3.5-sonnet,104.3,6.57,77,396,60.0,"Search
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project
Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1
Search board Filter
Group

TO DO 1    IN PROGRESS    DONE

Create a script to reduce the image fidelity by 3 percentages, 20%, 50%, 80%
MLP-2

What needs to be done?

Quickstart
Give feedback on the n...",
JIRA,4,25,gpt-4o-mini,104.3,4.36,79,403,60.0,"```
Jira

Spaces
  For you
  Recent
  Starred
  Apps
  Plans
  Spaces
    Recent
      Machine Learning Project
      AI Project Workflow
      More spaces
      Browse templates
  Teams
  More

Give feedback on the new...
  
Machine Learning Project
  Summary  Timeline  Board  Calendar  List  Forms  Development  Code  Archived work items  Pages  More
  Create
  Premium trial

Search board  Filter

TO DO  1
  Create a script to reduce the image fidelity by 3 percentages, 20%, 50%, 80%
    MLP-2
  What needs to be done?
  
IN PROGRESS

DONE  ✓

Quickstart
```",
JIRA,4,5,gemini-2.5-flash,72.48,2.35,81,408,60.0,"Jira
Search
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More 1 +
Search board
Filter
Group
TO DO 1
Create a script to reduce the
image fidelity by 3
percentages, 20%, 50%, 80%
MLP-2
What needs to be done?
Create
Premium trial
IN PROGRESS
DONE
Quickstart X",
JIRA,4,5,claude-3.5-sonnet,72.48,7.94,79,406,60.0,"Jira
Search
Create
Premium trial

For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More

Spaces
Machine Learning Project

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More 1

Search board
Filter
Group

TO DO 1            IN PROGRESS            DONE

Create a script to reduce the image fidelity by 3 percentages, 20%, 50%, 80%
MLP-2

What needs to be done?

Quickstart
Give feedback on the n...",
JIRA,4,5,gpt-4o-mini,72.48,3.05,70,359,60.0,"```
For you
Recent
Starred
Apps
Plans
Spaces
Recent
Machine Learning Project
AI Project Workflow
More spaces
Browse templates
Teams
More
Give feedback on the n...
Search
Spaces
Machine Learning Project
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Filter
TO DO 1
Create a script to reduce the image fidelity by 3 percentages, 20%, 50%, 80%
MLP-2
What needs to be done?
Quickstart
```",
JIRA,4,1,gemini-2.5-flash,67.58,1.96,77,404,60.0,"Jira
Search
Create
Premium trial
For you
Spaces
Recent
Machine Learning Project
Starred
Summary
Timeline
Board
Calendar
List
Forms
Development
Code
Archived work items
Pages
More
Apps
Search board
Filter
Group
Plans
Spaces
TO DO
IN PROGRESS
DONE
Recent
Machine Learning Proj...
Create a script to reduce the
image fidelity by 3
percentages. 20%, 50%, 80%
AI Project Workflow
More spaces
MLP-2
Browse templates
What needs to be done?
Teams
More
Quickstart
Give feedback on the n...",
JIRA,4,1,claude-3.5-sonnet,67.58,7.48,77,398,60.0,"Jira
Search
Premium trial
Create

For you
Recent
Spaces

Machine Learning Project

Summary Timeline Board Calendar List Forms Development Code Archived work items Pages More

Apps
Plans
Spaces +
Recent
Machine Learning Proj...
AI Project Workflow
More spaces
Browse templates
Teams
More

Search board Filter
Group

TO DO IN PROGRESS DONE

Create a script to reduce the
image fidelity by 3
percentages: 20%, 50%, 80%

MLP-2

What needs to be done?

Quickstart
Give feedback on the n...",
JIRA,4,1,gpt-4o-mini,67.58,3.48,61,315,60.0,"```
For you
Recent
Starred:
Apps
Plans
Spaces
Recent
Machine Learning Project
A1 Project Workflow
More spaces
Browse templates.
Teams
More

Spaces
Machine Learning Project
Summary     Timeline     Board     Calendar     List     Forms     Development     Code     Archived work items     Pages     More     +
Group     +
Create a script to reduce the image fidelity by 3 percentages, 20%, 50%, 80%
What needs to be done?
```",
TEKKEN,1,PNG,gemini-2.5-flash,5164.56,3.16,58,314,50.0,"59 fps
TEKKEN PROWESS 189,780
TEKKEN PROWESS
KING
KAZUYA
TTVAlvei
Bushin
Streaming
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
0
0
0 (0%)
0 (0%)
--- (0-0)
--- (---)
Standing
1.87
Ranked Match
Searching for opponent...
Open Menu
Restart
Remember",
TEKKEN,1,PNG,claude-3.5-sonnet,5164.56,2.67,2,16,0.0,নporta lingulayer,
TEKKEN,1,PNG,gpt-4o-mini,5164.56,3.43,50,270,50.0,"```
KING
TTVALvei
TEKKEN PROWESS   189,780
                0
          999
           1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
Open Menu
Restart
Remember
--- [0 - 0]
--- [---]
Ranked Match
Searching for opponent...
Standing
1.87
```",
TEKKEN,1,25,gemini-2.5-flash,204.17,2.12,59,316,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
Open Menu
Restart
R3 Remember
0
0
0 (0%)
0 (0%)
--- (0-0)
--- (---)
Standing
1.87
Ranked Match
Searching for opponent...
TEKKEN PROWESS
KAZUYA",
TEKKEN,1,25,claude-3.5-sonnet,204.17,7.94,58,322,50.0,"TEKKEN PROWESS: 189,780
TEKKEN PROWESS: 0

KING
KAZUYA

TTVAlvei

Streaming

999
1
--- [---]

Total Damage: 0
Max Combo Damage: 0

Hit Properties
Damage: 0 (0%)
Recoverable Damage: 0 (0%)

Clean Counter Punish Wall

Attack Startup Frames: --- (0-0)
Frame Advantage: --- [---]
Status: Standing
Distance from Opponent: 1.87

Ranked Match
Searching for opponent...

Open Menu   Restart   Remember",
TEKKEN,1,25,gpt-4o-mini,204.17,3.88,52,259,50.0,"```
KING
TEKKEN PROWESS: 189,780
TTVAlvei
Streaming
999
1

Total Damage                 0
Max Combo Damage            0
Hit Properties               0
Damage                      0 (0%)
Recoverable Damage           0 (0%)
Clean Counter Punish Wall

Attack Startup Frames    --- [0 - 0]
Frame Advantage          --- [----]
Status                   Standing
Distance from Opponent   1.87

Open Menu
Restart
Remember
```
",
TEKKEN,1,5,gemini-2.5-flash,88.6,2.29,54,295,50.0,"TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
Ranked Match
Searching for opponent...
--- (...)
TEKKEN PROWESS
KAZUYA
Open Menu
Restart
Remember
0
0
0 (0%)
0 (0%)
--- (0-0)
--- (---)
Standing
1.87",
TEKKEN,1,5,claude-3.5-sonnet,88.6,6.44,52,268,50.0,"TEKKEN PROWESS: 189,780
TTVAlvei
KING         KAZUYA
999
1
--- [---]

Total Damage                     0
Max Combo Damage                 0
Hit Properties
Damage                          0 (0%)
Recoverable Damage              0 (0%)

Attack Startup Frames           --- [0 - 0]
Frame Advantage                 --- [---]
Status                          Standing
Distance from Opponent          1.87

Ranked Match
Searching for opponent...

Open Menu    Restart    Remember",
TEKKEN,1,5,gpt-4o-mini,88.6,4.12,49,250,25.0,"```
KING
TEKKEN PROWESS   189,780
TYYALvei
Bushtin
Streaming
  999
   1

Total Damage                           0
Max Combo Damage                   0
Hit Properties                       ---
Damage                               0 (0%)
Recoverable Damage              0 (0%)
Attack Startup Frames           ---  [0 - 0]
Frame Advantage                   ---
Status                                 Standing
Distance from Opponent      1.87

Ranked Match
Searching for opponent...
```",
TEKKEN,1,1,gemini-2.5-flash,71.87,2.94,48,267,50.0,"TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage

Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
KAZUYA
0
0
0 (0%)
0 (0%)

(0-0)
(--)
Standing
1.87
Ranked Match
Searching for opponent...
Open Menu
Restart
Remember",
TEKKEN,1,1,claude-3.5-sonnet,71.87,7.39,49,269,50.0,"TEKKEN PROWESS: 189,780
KING          KAZUYA
TTVAlvei      Streaming
999
1

Total Damage                   0
Max Combo Damage              0
Hit Properties
Damage                        0 (0%)
Recoverable Damage            0 (0%)

Attack Startup Frames         -- (0-0)
Frame Advantage              --(--)
Status
Distance from Opponent       1.87

Ranked Match
Searching for opponent...

Standing

Open menu      Restart      Not Remember",
TEKKEN,1,1,gpt-4o-mini,71.87,2.85,49,251,50.0,"```
KING
TEKKEN PROWESS: 189,730
Streaming
999
1

Total Damage          0
Max Combo Damage      0
Hit Properties        
Damage                0 (0%)
Recoverable Damage    0 (0%)
Attack Startup Frames  [0 - 0]
Frame Advantage       :
Status               Standing
Distance from Opponent  1.87

Open Menu 
Restart 
Remember

Ranked Match
Searching for opponent...
```",
TEKKEN,2,PNG,gemini-2.5-flash,4754.76,2.06,64,297,50.0,"59 fps
TEKKEN PROWESS
189,780
KING
TTVAlvei
Bushin
Streaming
1
3
1
6
7
12
47
999
1
Open Menu
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
0
0
0 (0%)
0 (0%)
--- (0 - 0)
--- (---)
Standing
0.93
--- (---)
TEKKEN PROWESS
KAZUYA
Restart
Remember",
